Order_ID,Customer_ID,Order_Date,Ship_Date,Shipper_ID,Sales
CA-2016-142993,KA-16525,2016-10-12,2016-10-17,103,17.9
CA-2016-143077,SF-20965,2016-09-17,2016-09-21,103,6.59
CA-2016-143105,MA-17560,2016-12-10,2016-12-10,102,7.31
CA-2016-143119,MC-17275,2016-09-24,2016-09-30,103,517.5
CA-2016-143147,PS-18760,2016-05-26,2016-05-28,104,104.93
CA-2016-143238,LO-17170,2016-09-06,2016-09-08,101,46.32
CA-2016-143364,TG-21310,2016-07-14,2016-07-19,104,18.5
CA-2016-143490,NP-18325,2016-12-06,2016-12-13,103,120.15
CA-2016-143532,DC-12850,2016-03-19,2016-03-24,103,14.5
CA-2016-143602,JS-15595,2016-04-25,2016-04-28,104,13.94
CA-2016-143616,SS-20140,2016-09-27,2016-09-29,104,99.2
CA-2016-143882,DB-13360,2016-06-26,2016-06-30,103,43.06
CA-2016-143980,JK-15640,2016-12-25,2016-12-29,103,414.96
CA-2016-144043,AB-10165,2016-05-10,2016-05-15,103,46.69
CA-2016-144099,PO-19195,2016-11-29,2016-11-30,102,4.3
CA-2016-144190,NC-18415,2016-06-09,2016-06-13,103,12.96
CA-2016-144253,AS-10225,2016-05-04,2016-05-09,104,26.8
CA-2016-144267,NZ-18565,2016-08-21,2016-08-23,101,4.28
CA-2016-144274,PW-19240,2016-11-23,2016-11-25,104,13.12
CA-2016-144288,MB-17305,2016-12-25,2016-12-31,103,9.22
CA-2016-144302,ME-17320,2016-06-19,2016-06-23,103,5.79
CA-2016-144386,GT-14635,2016-11-05,2016-11-11,103,25.34
CA-2016-144519,AW-10930,2016-11-13,2016-11-17,103,63.98
CA-2016-144652,SN-20560,2016-11-20,2016-11-26,103,19.46
CA-2016-144722,MF-18250,2016-03-16,2016-03-23,103,43.13
CA-2016-144806,GH-14425,2016-12-06,2016-12-11,103,19.92
CA-2016-144890,SM-20320,2016-12-25,2016-12-29,103,9.96
CA-2016-145065,DK-13375,2016-12-12,2016-12-15,101,7.86
CA-2016-145184,JD-16150,2016-11-27,2016-11-29,101,83.97
CA-2016-145324,DH-13675,2016-11-15,2016-11-19,103,39.96
CA-2016-145352,CM-12385,2016-03-16,2016-03-22,103,2.74
CA-2016-145394,MC-17605,2016-11-16,2016-11-20,103,21.49
CA-2016-145401,JP-15520,2016-01-30,2016-02-04,103,14.3
CA-2016-145457,CP-12085,2016-03-24,2016-03-27,104,46.9
CA-2016-145485,JM-16195,2016-11-05,2016-11-05,102,62.8
CA-2016-145758,BF-11020,2016-10-30,2016-10-30,102,1035.8
CA-2016-145814,KD-16345,2016-11-19,2016-11-24,103,5.98
CA-2016-145821,JB-15400,2016-05-01,2016-05-07,103,88.75
CA-2016-145828,MB-17305,2016-10-05,2016-10-07,101,53.04
CA-2016-145835,BF-11170,2016-05-13,2016-05-18,104,16
CA-2016-145849,CT-11995,2016-09-15,2016-09-17,104,24.32
CA-2016-146038,SJ-20215,2016-02-09,2016-02-16,103,203.92
CA-2016-146087,PP-18955,2016-07-06,2016-07-11,103,301.96
CA-2016-146255,EM-14140,2016-03-07,2016-03-10,101,30.44
CA-2016-146262,VW-21775,2016-01-02,2016-01-09,103,23.68
CA-2016-146290,SV-20815,2016-05-04,2016-05-11,103,125.93
CA-2016-146465,PB-18805,2016-11-20,2016-11-24,103,24.19
CA-2016-146486,DV-13465,2016-11-09,2016-11-14,104,12.24
CA-2016-146563,CB-12025,2016-08-24,2016-08-28,103,2.72
CA-2016-146675,SB-20185,2016-04-16,2016-04-20,103,43.56
CA-2016-146696,RD-19480,2016-12-14,2016-12-19,103,8.1
CA-2016-146829,TS-21340,2016-03-10,2016-03-10,102,1.11
CA-2016-146948,MG-17890,2016-07-16,2016-07-20,103,11.52
CA-2016-147011,HR-14830,2016-06-18,2016-06-22,103,13.63
CA-2016-147102,NH-18610,2016-09-19,2016-09-26,103,66.36
CA-2016-147501,Co-12640,2016-08-02,2016-08-06,103,6.37
CA-2016-147529,DK-12835,2016-02-07,2016-02-11,103,12.96
CA-2016-147690,SC-20020,2016-11-10,2016-11-14,103,577.58
CA-2016-147788,TM-21010,2016-05-31,2016-06-04,103,15.75
CA-2016-147816,CM-11935,2016-09-24,2016-09-26,104,35.12
CA-2016-147830,NF-18385,2016-12-15,2016-12-18,101,101.99
CA-2016-147851,MP-17470,2016-12-03,2016-12-08,103,10.75
CA-2016-147879,CC-12220,2016-05-07,2016-05-12,103,45.68
CA-2016-148180,BP-11095,2016-07-26,2016-07-31,103,9.14
CA-2016-148250,RP-19270,2016-12-13,2016-12-17,103,12.96
CA-2016-148376,AG-10900,2016-12-27,2016-12-31,103,21.56
CA-2016-148432,MC-18130,2016-11-07,2016-11-10,104,7.3
CA-2016-148495,SF-20065,2016-08-13,2016-08-13,102,31.56
CA-2016-148628,KM-16375,2016-12-06,2016-12-11,103,32.75
CA-2016-148635,MH-18025,2016-07-25,2016-07-27,104,9.42
CA-2016-148705,EB-14170,2016-03-12,2016-03-18,103,5.04
CA-2016-148712,JM-15535,2016-04-17,2016-04-23,103,10.71
CA-2016-148859,FH-14350,2016-12-28,2017-01-01,103,24.82
CA-2016-148873,EM-13960,2016-10-01,2016-10-05,103,2.99
CA-2016-148964,RD-19900,2016-05-26,2016-05-31,103,20.24
CA-2016-149083,SH-19975,2016-09-25,2016-09-30,103,12.6
CA-2016-149097,SV-20785,2016-10-20,2016-10-24,103,74.76
CA-2016-149300,BH-11710,2016-11-22,2016-11-23,101,32.99
CA-2016-149342,TS-21160,2016-04-20,2016-04-25,103,12.96
CA-2016-149384,EH-13945,2016-07-10,2016-07-10,102,3.37
CA-2016-149517,FC-14245,2016-09-19,2016-09-23,103,60.84
CA-2016-149566,GB-14530,2016-12-05,2016-12-10,103,12.6
CA-2016-149587,KB-16315,2016-01-31,2016-02-05,104,12.96
CA-2016-149601,TB-21625,2016-05-28,2016-06-03,103,16.24
CA-2016-149636,SP-20620,2016-01-06,2016-01-12,103,1.94
CA-2016-149650,RD-19660,2016-10-24,2016-10-27,101,454.27
CA-2016-149678,AW-10840,2016-04-13,2016-04-15,104,12.88
CA-2016-149713,TG-21640,2016-09-18,2016-09-22,104,7.3
CA-2016-149734,JC-16105,2016-09-03,2016-09-08,103,200.98
CA-2016-149748,EM-13825,2016-05-31,2016-06-02,104,8.28
CA-2016-149811,CS-12250,2016-01-04,2016-01-10,103,32.34
CA-2016-149846,SB-20185,2016-05-22,2016-05-26,103,8.26
CA-2016-149909,RA-19915,2016-11-13,2016-11-17,103,50.97
CA-2016-149972,CD-12790,2016-09-21,2016-09-23,101,7.9
CA-2016-149993,GA-14725,2016-03-19,2016-03-20,101,10.9
CA-2016-150196,SR-20740,2016-07-02,2016-07-03,101,19.44
CA-2016-150308,RR-19525,2016-12-15,2016-12-20,103,246.17
CA-2016-150413,CS-11860,2016-10-19,2016-10-24,104,1.72
CA-2016-150441,RA-19285,2016-08-13,2016-08-17,104,11.36
CA-2016-150511,AB-10060,2016-09-18,2016-09-24,103,18.54
CA-2016-150560,SW-20455,2016-12-11,2016-12-12,101,196.62
CA-2016-150714,KH-16690,2016-10-26,2016-11-01,103,14.3
CA-2016-150749,AS-10240,2016-03-29,2016-04-03,104,5.56
CA-2016-150770,LC-16870,2016-05-03,2016-05-06,101,8.82
CA-2016-150791,CC-12430,2016-09-06,2016-09-13,103,271.76
CA-2016-150875,HK-14890,2016-11-16,2016-11-20,103,304.78
CA-2016-151043,MG-17680,2016-11-14,2016-11-20,103,47.98
CA-2016-151253,AZ-10750,2016-04-22,2016-04-26,103,64.14
CA-2016-151470,AM-10705,2016-09-20,2016-09-26,103,45.58
CA-2016-151547,AH-10465,2016-01-17,2016-01-23,103,88.96
CA-2016-151589,RE-19450,2016-12-27,2016-12-30,101,195.64
CA-2016-151624,VW-21775,2016-09-08,2016-09-14,103,21.36
CA-2016-151680,TC-21475,2016-11-19,2016-11-21,104,141.96
CA-2016-151722,IL-15100,2016-10-05,2016-10-09,103,288
CA-2016-151785,JJ-15445,2016-03-05,2016-03-10,103,7.1
CA-2016-151841,TC-21475,2016-04-27,2016-05-02,103,5.84
CA-2016-151869,CS-11950,2016-09-25,2016-09-25,102,20.04
CA-2016-152513,JP-16135,2016-07-04,2016-07-08,104,22.85
CA-2016-152527,CM-12190,2016-10-17,2016-10-17,102,77.88
CA-2016-152611,KA-16525,2016-02-20,2016-02-23,104,286.79
CA-2016-152681,SC-20260,2016-01-17,2016-01-22,103,6.68
CA-2016-152891,TB-21625,2016-10-25,2016-10-30,103,60.45
CA-2016-153038,RB-19645,2016-12-18,2016-12-25,103,18.43
CA-2016-153073,HA-14905,2016-11-13,2016-11-13,102,17.5
CA-2016-153108,SF-20200,2016-03-05,2016-03-09,103,23.92
CA-2016-153220,YC-21895,2016-11-12,2016-11-14,101,15.7
CA-2016-153325,ST-20530,2016-03-01,2016-03-02,104,58.72
CA-2016-153381,DE-13255,2016-09-24,2016-09-28,103,15.24
CA-2016-153388,PC-19000,2016-08-01,2016-08-07,103,6.72
CA-2016-153416,TS-21340,2016-11-24,2016-11-29,103,3.17
CA-2016-153423,SW-20455,2016-06-22,2016-06-27,103,1217.57
CA-2016-153535,SG-20470,2016-05-20,2016-05-24,103,6.41
CA-2016-153549,SL-20155,2016-03-29,2016-03-31,104,1166.92
CA-2016-153612,BT-11305,2016-12-22,2016-12-27,103,17.12
CA-2016-153626,EB-13870,2016-07-09,2016-07-14,103,5.16
CA-2016-153717,DL-13495,2016-12-25,2017-01-01,103,3.28
CA-2016-153738,AG-10270,2016-09-20,2016-09-22,101,37.68
CA-2016-153752,RO-19780,2016-12-06,2016-12-11,104,173.94
CA-2016-153794,SB-20290,2016-09-11,2016-09-16,103,265.86
CA-2016-153878,TS-21655,2016-04-25,2016-04-30,103,57.75
CA-2016-153906,MS-17980,2016-03-16,2016-03-20,103,85.9
CA-2016-154144,MH-17785,2016-12-20,2016-12-24,103,55.48
CA-2016-154200,BG-11740,2016-06-18,2016-06-22,103,51.98
CA-2016-154284,SZ-20035,2016-12-21,2016-12-26,104,51.76
CA-2016-154291,YS-21880,2016-07-25,2016-07-29,103,98.46
CA-2016-154326,RP-19855,2016-02-15,2016-02-19,103,134.97
CA-2016-154340,EK-13795,2016-11-29,2016-11-30,101,56.3
CA-2016-154620,LT-17110,2016-12-12,2016-12-16,103,348.93
CA-2016-154746,PJ-18835,2016-11-14,2016-11-17,101,33.96
CA-2016-154795,GZ-14470,2016-12-20,2016-12-24,103,7.92
CA-2016-154823,KN-16390,2016-08-21,2016-08-25,103,12.83
CA-2016-154886,SW-20455,2016-11-08,2016-11-12,103,119.9
CA-2016-154900,SS-20875,2016-02-25,2016-03-01,103,3.15
CA-2016-154921,EA-14035,2016-05-23,2016-05-28,103,186.69
CA-2016-154956,IM-15070,2016-07-04,2016-07-09,103,1099.96
CA-2016-154970,SR-20740,2016-01-05,2016-01-10,103,61.58
CA-2016-155040,AH-10210,2016-11-10,2016-11-15,103,79.9
CA-2016-155054,PS-19045,2016-06-13,2016-06-19,103,8.26
CA-2016-155068,RA-19285,2016-10-23,2016-10-23,102,10.69
CA-2016-155124,KS-16300,2016-03-15,2016-03-21,103,16.78
CA-2016-155145,KN-16450,2016-12-27,2016-12-29,104,7.92
CA-2016-155306,GA-14515,2016-04-17,2016-04-21,103,5.56
CA-2016-155334,HA-14920,2016-07-30,2016-07-31,101,5.28
CA-2016-155453,RA-19885,2016-08-09,2016-08-14,103,4.61
CA-2016-155586,XP-21865,2016-12-12,2016-12-16,104,2.21
CA-2016-155600,RO-19780,2016-12-04,2016-12-07,104,36.96
CA-2016-155635,ME-17725,2016-05-09,2016-05-13,103,48.81
CA-2016-155761,SC-20800,2016-12-11,2016-12-11,102,46.34
CA-2016-156013,TC-20980,2016-09-20,2016-09-26,103,24.45
CA-2016-156104,NP-18685,2016-12-06,2016-12-08,104,999.98
CA-2016-156118,HG-14965,2016-12-08,2016-12-12,103,15.7
CA-2016-156146,AG-10495,2016-10-26,2016-10-30,104,68.72
CA-2016-156153,CW-11905,2016-05-31,2016-06-02,104,7.56
CA-2016-156328,RM-19375,2016-11-30,2016-12-05,103,177.48
CA-2016-156335,PO-19195,2016-09-25,2016-09-28,104,14.46
CA-2016-156377,TB-21625,2016-12-31,2017-01-05,103,3.66
CA-2016-156440,MH-17620,2016-12-05,2016-12-09,103,44.46
CA-2016-156482,IL-15100,2016-02-06,2016-02-13,103,5.68
CA-2016-156510,EH-13990,2016-09-25,2016-09-29,103,6.7
CA-2016-156524,DL-12865,2016-11-20,2016-11-26,103,19.65
CA-2016-156566,EM-13960,2016-10-01,2016-10-04,101,572.8
CA-2016-156608,MT-18070,2016-10-24,2016-10-29,103,3.59
CA-2016-156734,BV-11245,2016-06-18,2016-06-20,101,6.13
CA-2016-156755,YS-21880,2016-01-12,2016-01-18,103,465.18
CA-2016-156853,HP-14815,2016-12-03,2016-12-05,104,184.66
CA-2016-156923,SP-20860,2016-02-16,2016-02-20,103,35.88
CA-2016-157028,MA-17995,2016-11-28,2016-12-03,103,8.28
CA-2016-157035,KB-16600,2016-12-09,2016-12-12,101,34.02
CA-2016-157084,JG-15160,2016-12-19,2016-12-24,103,675.96
CA-2016-157133,LC-16885,2016-11-28,2016-12-03,103,151.96
CA-2016-157287,HR-14830,2016-12-22,2016-12-23,101,33.57
CA-2016-157322,RH-19600,2016-07-02,2016-07-06,103,11.17
CA-2016-157343,HD-14785,2016-06-07,2016-06-11,103,8.02
CA-2016-157434,JK-15640,2016-04-29,2016-05-04,104,7.97
CA-2016-157770,RD-19585,2016-12-13,2016-12-15,101,29.2
CA-2016-157805,RH-19510,2016-08-31,2016-09-04,103,555.96
CA-2016-157812,DB-13210,2016-03-22,2016-03-26,103,14.11
CA-2016-157959,RW-19540,2016-02-03,2016-02-04,101,136.92
CA-2016-158148,JM-15865,2016-12-20,2016-12-26,103,36.27
CA-2016-158323,AB-10600,2016-11-30,2016-12-03,101,17.09
CA-2016-158351,BC-11125,2016-06-20,2016-06-24,104,319.98
CA-2016-158421,GB-14575,2016-09-21,2016-09-26,103,14.6
CA-2016-158456,KT-16465,2016-12-24,2016-12-29,103,19.94
CA-2016-158491,BP-11155,2016-06-04,2016-06-09,104,119.98
CA-2016-158554,CM-12190,2016-11-09,2016-11-09,102,11.35
CA-2016-158659,SC-20695,2016-11-10,2016-11-14,104,714.3
CA-2016-158701,JL-15175,2016-01-05,2016-01-10,103,56.16
CA-2016-158792,BD-11605,2016-12-26,2017-01-02,103,22.2
CA-2016-158918,AI-10855,2016-12-20,2016-12-25,104,17.12
CA-2016-158939,EA-14035,2016-11-26,2016-12-01,103,599.99
CA-2016-159380,CS-12505,2016-05-12,2016-05-16,103,12.84
CA-2016-159590,KC-16255,2016-07-18,2016-07-21,101,5.76
CA-2016-159779,SB-20185,2016-09-25,2016-09-29,103,68.62
CA-2016-159786,RK-19300,2016-10-12,2016-10-17,104,209.67
CA-2016-159863,DS-13180,2016-09-04,2016-09-07,104,134.38
CA-2016-160059,TB-21190,2016-11-27,2016-12-01,103,6.24
CA-2016-160171,RM-19675,2016-10-19,2016-10-24,103,270
CA-2016-160213,AR-10825,2016-03-08,2016-03-13,103,19.44
CA-2016-160227,ED-13885,2016-11-02,2016-11-04,101,2621.32
CA-2016-160472,RK-19300,2016-07-20,2016-07-25,104,26.4
CA-2016-160696,CK-12760,2016-09-06,2016-09-10,103,7.24
CA-2016-160787,BM-11785,2016-09-25,2016-09-25,102,2.95
CA-2016-160794,MS-17980,2016-08-06,2016-08-08,101,27.22
CA-2016-160864,NF-18595,2016-05-03,2016-05-06,101,13.85
CA-2016-161214,SF-20965,2016-10-05,2016-10-08,104,77.55
CA-2016-161242,CG-12040,2016-06-01,2016-06-08,103,11.76
CA-2016-161263,TS-21160,2016-04-16,2016-04-21,103,1.45
CA-2016-161445,CC-12610,2016-09-07,2016-09-09,104,140.74
CA-2016-161452,CA-11965,2016-04-05,2016-04-11,103,892.22
CA-2016-161627,SJ-20215,2016-07-06,2016-07-11,103,170.35
CA-2016-161711,MC-17425,2016-11-28,2016-12-03,103,62.24
CA-2016-161718,SO-20335,2016-12-04,2016-12-10,103,28.44
CA-2016-161767,GK-14620,2016-11-20,2016-11-24,103,479.99
CA-2016-161795,AH-10075,2016-12-21,2016-12-23,104,3.01
CA-2016-161830,ME-17725,2016-09-24,2016-09-26,104,14.95
CA-2016-161998,DB-13120,2016-05-01,2016-05-05,103,41.38
CA-2016-162047,FH-14365,2016-11-03,2016-11-05,101,1448.82
CA-2016-162166,NM-18520,2016-09-08,2016-09-11,101,26.4
CA-2016-162369,TT-21265,2016-08-15,2016-08-19,103,323.1
CA-2016-162376,HD-14785,2016-11-22,2016-11-25,104,17.12
CA-2016-162537,RD-19585,2016-10-28,2016-11-03,103,10.67
CA-2016-162544,SG-20080,2016-12-16,2016-12-19,101,4.98
CA-2016-162607,RO-19780,2016-05-12,2016-05-18,103,14.59
CA-2016-162621,CA-12055,2016-09-05,2016-09-11,103,4.47
CA-2016-162761,SC-20575,2016-10-09,2016-10-13,103,1.87
CA-2016-162782,PW-19240,2016-02-21,2016-02-27,103,2541.98
CA-2016-162950,DW-13585,2016-06-28,2016-07-03,104,15.55
CA-2016-162964,MF-18250,2016-11-12,2016-11-18,103,15.55
CA-2016-163055,DS-13180,2016-08-09,2016-08-16,103,2.2
CA-2016-163090,GH-14665,2016-11-17,2016-11-21,104,40.92
CA-2016-163104,MC-18130,2016-03-19,2016-03-26,103,11.96
CA-2016-163181,AB-10105,2016-11-07,2016-11-12,103,23.64
CA-2016-163237,EM-14095,2016-08-07,2016-08-09,104,25.06
CA-2016-163440,RD-19900,2016-03-22,2016-03-24,101,15.98
CA-2016-163587,EP-13915,2016-03-14,2016-03-18,103,16.52
CA-2016-163734,KM-16375,2016-06-19,2016-06-24,103,228.92
CA-2016-163762,JE-15475,2016-11-27,2016-12-01,103,29.79
CA-2016-163895,NS-18640,2016-08-07,2016-08-11,103,3.3
CA-2016-163923,BD-11560,2016-05-30,2016-06-03,103,151.96
CA-2016-163965,SS-20875,2016-11-20,2016-11-27,103,7.23
CA-2016-164007,MG-17695,2016-06-08,2016-06-12,103,2.38
CA-2016-164084,AG-10525,2016-09-07,2016-09-12,103,6.1
CA-2016-164336,MW-18220,2016-07-05,2016-07-10,103,34.8
CA-2016-164427,AR-10405,2016-07-31,2016-08-06,103,239.7
CA-2016-164441,AC-10450,2016-11-08,2016-11-13,103,17.94
CA-2016-164497,AJ-10945,2016-11-28,2016-11-30,101,45.28
CA-2016-164539,PO-19180,2016-11-16,2016-11-22,103,523.25
CA-2016-164567,GK-14620,2016-06-15,2016-06-19,103,225.58
CA-2016-164623,MS-17770,2016-10-20,2016-10-22,101,24.56
CA-2016-164777,SC-20305,2016-01-27,2016-01-29,101,2803.92
CA-2016-164833,LL-16840,2016-06-04,2016-06-04,102,7.38
CA-2016-164882,SG-20080,2016-10-31,2016-10-31,102,5.04
CA-2016-165050,AH-10210,2016-12-07,2016-12-09,101,6.69
CA-2016-165057,SC-20725,2016-09-11,2016-09-15,103,8.64
CA-2016-165085,BT-11485,2016-12-27,2016-12-31,103,28.9
CA-2016-165162,HG-15025,2016-05-14,2016-05-21,103,1117.92
CA-2016-165414,LS-17245,2016-12-21,2016-12-24,101,47.98
CA-2016-165554,AJ-10780,2016-05-18,2016-05-22,103,10.86
CA-2016-165624,FH-14350,2016-08-23,2016-08-28,103,8.64
CA-2016-165799,SG-20470,2016-06-29,2016-07-02,101,117.88
CA-2016-165813,BM-11785,2016-03-20,2016-03-22,104,29.3
CA-2016-166135,SC-20440,2016-10-01,2016-10-06,103,139.42
CA-2016-166219,BP-11185,2016-08-28,2016-09-01,103,103.48
CA-2016-166338,MP-18175,2016-12-06,2016-12-07,101,14.83
CA-2016-166464,PG-18895,2016-09-12,2016-09-17,103,12.6
CA-2016-166492,RP-19390,2016-04-07,2016-04-10,101,22.58
CA-2016-166583,VD-21670,2016-06-26,2016-06-30,103,971.88
CA-2016-166604,AH-10690,2016-05-15,2016-05-20,104,17.94
CA-2016-166800,AG-10300,2016-11-19,2016-11-26,103,31.08
CA-2016-166947,EB-13750,2016-06-05,2016-06-10,103,1522.64
CA-2016-166975,SH-20635,2016-11-26,2016-11-30,103,692.47
CA-2016-167010,VT-21700,2016-04-05,2016-04-10,103,7.58
CA-2016-167255,RH-19510,2016-09-27,2016-09-29,104,12.96
CA-2016-167269,PB-19150,2016-06-16,2016-06-20,103,6.21
CA-2016-167374,GM-14500,2016-03-26,2016-03-30,104,16.78
CA-2016-167479,AI-10855,2016-03-14,2016-03-19,103,19.44
CA-2016-167696,BD-11500,2016-09-16,2016-09-21,103,31.12
CA-2016-167745,GB-14530,2016-09-18,2016-09-23,103,11.68
CA-2016-168004,DJ-13420,2016-10-04,2016-10-09,104,392.94
CA-2016-168186,AB-10150,2016-09-10,2016-09-15,103,14.94
CA-2016-168207,LT-17110,2016-11-02,2016-11-06,103,11.95
CA-2016-168277,KB-16315,2016-05-29,2016-06-03,103,12.39
CA-2016-168459,MC-17275,2016-11-22,2016-11-27,103,2.95
CA-2016-168480,DM-12955,2016-09-21,2016-09-27,103,25.99
CA-2016-168529,MB-17305,2016-10-08,2016-10-12,103,145.9
CA-2016-168564,TT-21220,2016-08-08,2016-08-08,102,6.61
CA-2016-168634,AF-10870,2016-12-06,2016-12-11,103,7.78
CA-2016-168746,SV-20365,2016-01-27,2016-01-29,104,155.37
CA-2016-168760,MM-18280,2016-09-22,2016-09-26,104,61.44
CA-2016-168767,DM-12955,2016-04-10,2016-04-15,103,12.83
CA-2016-168809,MC-18100,2016-08-25,2016-08-25,102,3.8
CA-2016-169201,HG-14965,2016-09-28,2016-10-01,101,43.26
CA-2016-169278,ME-18010,2016-05-21,2016-05-25,103,26.98
CA-2016-169299,DO-13435,2016-08-24,2016-08-26,101,7.15
CA-2016-169397,JB-15925,2016-12-24,2016-12-27,101,5.58
CA-2016-169537,JH-15820,2016-09-03,2016-09-07,104,7.5
CA-2016-169572,AG-10525,2016-09-06,2016-09-12,103,46.62
CA-2016-169656,EJ-13720,2016-08-13,2016-08-16,101,422.86
CA-2016-169677,KS-16300,2016-01-13,2016-01-15,104,9.82
CA-2016-169733,GM-14500,2016-10-22,2016-10-26,104,9.95
CA-2016-169740,LM-17065,2016-02-20,2016-02-25,103,29.99
CA-2016-169796,Dp-13240,2016-11-09,2016-11-14,103,17.94
CA-2017-100041,BF-10975,2017-11-20,2017-11-25,103,4.91
CA-2017-100083,CD-11980,2017-11-24,2017-11-29,103,24.78
CA-2017-100153,KH-16630,2017-12-13,2017-12-17,103,63.88
CA-2017-100202,BD-11620,2017-12-31,2018-01-05,103,302.38
CA-2017-100244,GM-14695,2017-09-20,2017-09-24,103,11.76
CA-2017-100300,MJ-17740,2017-06-24,2017-06-26,104,104.85
CA-2017-100307,TC-21475,2017-12-15,2017-12-19,103,19.44
CA-2017-100468,AT-10435,2017-11-24,2017-12-01,103,9.94
CA-2017-100510,HM-14860,2017-05-12,2017-05-17,103,10.02
CA-2017-100671,CS-12490,2017-11-01,2017-11-04,101,111.67
CA-2017-100790,JG-15805,2017-06-26,2017-07-02,103,14.7
CA-2017-100944,EH-13765,2017-09-24,2017-09-28,103,304.9
CA-2017-100965,RM-19375,2017-07-07,2017-07-11,103,215.65
CA-2017-100993,AZ-10750,2017-02-05,2017-02-10,103,14.73
CA-2017-101161,BW-11110,2017-10-13,2017-10-20,103,24.9
CA-2017-101168,SS-20140,2017-12-25,2018-01-01,103,21.12
CA-2017-101189,JB-15400,2017-02-04,2017-02-09,103,93.02
CA-2017-101329,MM-17920,2017-04-22,2017-04-29,103,2.88
CA-2017-101336,CK-12760,2017-11-13,2017-11-18,103,24.88
CA-2017-101343,RA-19885,2017-07-17,2017-07-22,103,77.88
CA-2017-101378,RH-19600,2017-07-14,2017-07-14,102,29
CA-2017-101385,JW-16075,2017-09-25,2017-10-01,103,16.56
CA-2017-101448,EB-13930,2017-02-27,2017-03-01,104,56.82
CA-2017-101469,KH-16360,2017-07-02,2017-07-08,103,7.7
CA-2017-101525,CM-12235,2017-05-01,2017-05-04,104,11.16
CA-2017-101546,GK-14620,2017-12-18,2017-12-24,103,1793.98
CA-2017-101623,RR-19525,2017-02-28,2017-03-06,103,36.48
CA-2017-101630,CK-12760,2017-02-19,2017-02-23,104,8.67
CA-2017-101651,SC-20305,2017-12-24,2017-12-30,103,39.76
CA-2017-101672,DB-12910,2017-10-03,2017-10-07,103,6.16
CA-2017-101693,LC-17140,2017-06-25,2017-06-27,104,32.71
CA-2017-101742,CR-12580,2017-09-23,2017-09-28,104,10.53
CA-2017-101791,BS-11665,2017-05-27,2017-05-31,103,5.58
CA-2017-101938,DW-13480,2017-01-07,2017-01-12,103,34.58
CA-2017-101966,BM-11785,2017-07-14,2017-07-16,104,419.94
CA-2017-101980,RP-19390,2017-08-19,2017-08-20,101,25.32
CA-2017-101987,HL-15040,2017-06-24,2017-06-30,103,440.91
CA-2017-102092,PM-18940,2017-12-09,2017-12-11,101,1056.86
CA-2017-102127,VP-21760,2017-06-26,2017-07-02,103,20.97
CA-2017-102134,SP-20545,2017-03-14,2017-03-19,103,16.74
CA-2017-102162,JF-15565,2017-09-11,2017-09-16,103,11.09
CA-2017-102456,DL-12865,2017-02-27,2017-03-01,101,170.88
CA-2017-102498,JG-15160,2017-07-24,2017-07-25,101,73.2
CA-2017-102561,NK-18490,2017-07-18,2017-07-22,103,11.26
CA-2017-102596,RD-19810,2017-12-27,2017-12-30,101,17.18
CA-2017-102792,JC-15340,2017-12-13,2017-12-19,103,9.84
CA-2017-102813,EA-14035,2017-07-02,2017-07-03,101,41.47
CA-2017-102932,SD-20485,2017-09-19,2017-09-23,104,25.44
CA-2017-102981,MO-17500,2017-09-06,2017-09-09,104,31.86
CA-2017-103037,KH-16630,2017-07-25,2017-07-29,103,15.71
CA-2017-103107,RB-19465,2017-07-04,2017-07-04,102,25.4
CA-2017-103128,SC-20845,2017-11-11,2017-11-15,103,14.11
CA-2017-103163,FM-14290,2017-06-07,2017-06-11,103,4.73
CA-2017-103359,LC-16885,2017-12-22,2017-12-26,103,25.58
CA-2017-103464,PG-18820,2017-11-18,2017-11-22,103,595
CA-2017-103709,LP-17095,2017-09-08,2017-09-15,103,14.88
CA-2017-103730,SC-20725,2017-06-12,2017-06-15,101,30.84
CA-2017-103891,KH-16690,2017-07-12,2017-07-19,103,95.76
CA-2017-103919,TP-21565,2017-10-03,2017-10-07,103,38.08
CA-2017-103947,BB-10990,2017-04-01,2017-04-08,103,30.14
CA-2017-103982,AA-10315,2017-03-03,2017-03-08,103,2.3
CA-2017-104150,AG-10330,2017-08-03,2017-08-05,104,81.54
CA-2017-104157,MT-17815,2017-07-25,2017-07-29,103,7.89
CA-2017-104276,HF-14995,2017-11-27,2017-12-03,103,116.76
CA-2017-104311,AS-10090,2017-05-02,2017-05-06,103,5.04
CA-2017-104633,EA-14035,2017-06-12,2017-06-16,103,12.96
CA-2017-104689,FH-14365,2017-12-01,2017-12-05,103,23.04
CA-2017-104969,EH-14125,2017-04-08,2017-04-14,103,8.87
CA-2017-104983,FM-14215,2017-07-03,2017-07-03,102,123.92
CA-2017-105018,SK-19990,2017-11-28,2017-12-02,103,7.16
CA-2017-105081,JE-15715,2017-12-25,2017-12-30,103,698.35
CA-2017-105207,BO-11350,2017-01-03,2017-01-08,103,11.88
